id_transaccion,id_cliente,nombre_cliente,cuenta_origen,fecha,monto,divisa,tipo_transaccion,ciudad,cuenta_destino,categoria_comercio
8749,5973,Shirley Miller,ES24350309398667032313,19/07/2025,23048.25,EUR,transferencia,Monterrey,ES96482220055356317979,
8750,2634,Gregory Nichols,ES23184199826500241711,22/08/2025,33903.95,USD,transferencia,Merida,ES49303947666594251612,
8751,2234,Joshua Sullivan,ES57625852712860235378,09/06/2025,33118.65,EUR,compra,Monterrey,,viajes
8752,7527,Kathryn Dominguez,ES46931950984417847203,31/07/2025,23661.17,MXN,retiro,Tijuana,,
8753,5192,Karen Dyer,ES85569831361232268083,17/05/2025,16477.4,USD,retiro,Leon,,
8754,5582,Nathaniel Anderson,ES10633594793854394950,20/07/2025,28656.95,EUR,retiro,CDMX,,
8755,9733,Allison Miller,ES49958590588156343689,25/07/2025,46417.51,USD,retiro,Tijuana,,
8756,1984,Donna Boyd,ES61573559144328039043,20/04/2025,30566.75,MXN,transferencia,CDMX,ES70688918331500654635,
8757,3842,Catherine Meyer,ES57456462082142070524,17/06/2025,3418.77,USD,transferencia,Leon,ES76070422174091485471,
8758,5068,David Tran,ES99649061387363844046,09/07/2025,20929.04,EUR,transferencia,Tijuana,ES92715170584913901657,
8759,2894,Tyler Smith,ES42680985241521128844,01/06/2025,34024.57,MXN,retiro,Puebla,,
8760,6973,Deborah Webster,ES82437258387787230366,08/06/2025,31659.66,MXN,transferencia,Monterrey,ES19384670389631502503,
8761,6621,Gregory Houston,ES43348841616780718216,02/08/2025,35184.32,USD,transferencia,Queretaro,ES17402061815805550975,
8762,9248,Megan Brown,ES42954678173998254289,23/05/2025,7004.59,EUR,transferencia,Merida,ES31070548742377574628,
8763,5111,Angela Butler,ES23673451394299063480,15/04/2025,1643.34,MXN,transferencia,Guadalajara,ES69771734480741421850,
8764,5559,Wayne Freeman,ES89414021013715371014,24/08/2025,40670.36,EUR,compra,Juarez,,ropa
8765,8259,Brendan Brown,ES25914729981678905996,06/04/2025,41347.44,USD,retiro,Puebla,,
8766,9268,Caitlin Cruz,ES74172454517851847092,26/05/2025,39155.91,EUR,retiro,Puebla,,
8767,1229,Kristen Duncan,ES23745250984181949505,12/06/2025,41592.12,USD,compra,CDMX,,restaurante
8768,8641,Luis Scott,ES27338099178767884162,15/09/2025,22160.61,MXN,compra,Guadalajara,,viajes
8769,3047,Valerie Lyons,ES36580720197580402733,01/04/2025,30894.42,USD,transferencia,Juarez,ES37699187540655906100,
8770,7274,Amy Cowan,ES24352236697811861796,03/06/2025,38900.99,USD,compra,CDMX,,ropa
8771,1443,Rodney Mccarthy,ES79555018762659982023,13/04/2025,49705.06,EUR,transferencia,Puebla,ES75601647329667625497,
8772,4029,Adam Fletcher,ES85372688950561023636,16/06/2025,24850.57,MXN,transferencia,Leon,ES98684848338529163675,
8773,9213,Misty Nicholson,ES18489334964954425216,19/09/2025,41060.22,EUR,transferencia,Tijuana,ES48025900044741643242,
8774,3732,Stephanie Matthews,ES44903804029491554245,30/07/2025,8273.99,MXN,retiro,Guadalajara,,
8775,9224,Mary Thomas,ES84662439740794405249,08/06/2025,49239.98,MXN,compra,Puebla,,viajes
8776,1340,Ronnie Jones,ES67287271736657422123,18/09/2025,28321.66,EUR,compra,Queretaro,,tecnologia
8777,7160,James Padilla,ES25160159616039623861,24/06/2025,30734.16,USD,transferencia,Guadalajara,ES14335564486063584425,
8778,9375,Daniel Holmes,ES20613023032106256921,10/06/2025,6874.48,MXN,compra,Torreon,,supermercado
8779,8728,Charles Johnston,ES61687386943794729015,09/04/2025,46939.59,USD,compra,Tijuana,,restaurante
8780,8299,Michele Gray,ES18185421935437049575,12/09/2025,27147.47,EUR,retiro,Leon,,
8781,7471,Eric Melendez,ES85528241582630967406,14/08/2025,45256.48,EUR,transferencia,Monterrey,ES39902190873319722531,
8782,3765,Michael Diaz,ES46593482006345703799,30/07/2025,49637.74,EUR,compra,Leon,,restaurante
8783,3346,Michael Meyer,ES44146497903258379571,20/04/2025,39274.43,MXN,retiro,Puebla,,
8784,7920,Brandon Moore,ES33183194995224962900,23/05/2025,49779.41,USD,transferencia,CDMX,ES96029041313790913014,
8785,5191,Carrie Frederick,ES34628566808104154509,17/07/2025,18858.61,USD,transferencia,Juarez,ES38659220156581196978,
8786,4185,Charles Cole,ES35440604412544529150,19/04/2025,8896.47,MXN,compra,Merida,,servicios
8787,2286,Erik Browning,ES13595287981538626408,14/04/2025,30663.33,EUR,compra,Queretaro,,viajes
8788,4314,Kenneth Ramirez,ES31820256383279967558,12/08/2025,9977.36,USD,transferencia,Puebla,ES54110906453150578228,
8789,4655,Jose Ponce,ES59041848014766641278,27/08/2025,32755.81,EUR,compra,Leon,,restaurante
8790,6055,Adam Chapman,ES24600789748161766410,17/04/2025,25819.53,EUR,retiro,Guadalajara,,
8791,1032,Taylor Ward,ES76025469960166259066,16/09/2025,49130.52,MXN,transferencia,Tijuana,ES79728799598998357526,
8792,6649,Elizabeth Edwards,ES75587962540321324746,17/05/2025,41719.53,USD,compra,Monterrey,,supermercado
8793,9258,Dr. Emily Branch,ES50115889703391018219,10/06/2025,4278.86,USD,transferencia,Torreon,ES70605667609982439166,
8794,4151,Dr. Jesse Gonzales,ES96128377765314402439,26/07/2025,12723.18,EUR,transferencia,Leon,ES62132419561669736273,
8795,2349,Darryl Wall,ES25389358022582615021,27/04/2025,42101.02,MXN,compra,Merida,,restaurante
8796,3262,Matthew Smith,ES44891239335448272422,05/07/2025,9401.24,EUR,retiro,Puebla,,
8797,6588,Jessica Garcia,ES94960150379335481871,14/05/2025,47208.75,MXN,transferencia,CDMX,ES59781354072253641212,
8798,8253,Curtis Saunders,ES63352864735081237176,21/06/2025,23386.53,MXN,compra,Queretaro,,restaurante
8799,4115,Deborah Chambers,ES77717568310632431501,17/06/2025,7928.32,MXN,transferencia,Juarez,ES58852906789765045325,
8800,1202,Connie Lawrence,ES17167491398620739670,16/06/2025,36650.75,EUR,transferencia,Tijuana,ES28612880323095029595,
8801,4176,John Cunningham,ES42889746413943483720,27/04/2025,14198.99,USD,retiro,Torreon,,
8802,5155,Nathaniel Vasquez,ES76912928544436537319,10/07/2025,41823.48,EUR,compra,Queretaro,,restaurante
8803,6808,Jacob Taylor,ES92780641290198842117,03/09/2025,20736.25,EUR,transferencia,Guadalajara,ES51860016336994074114,
8804,6800,John Fox,ES14039293552656715349,11/07/2025,36461.59,EUR,transferencia,Torreon,ES78505407155264664980,
8805,7194,Jennifer Dorsey,ES38245896865100281406,21/05/2025,19622.06,MXN,retiro,Puebla,,
8806,7889,Joseph Garcia,ES39905983004887642630,06/05/2025,41286.13,EUR,compra,Guadalajara,,supermercado
8807,5836,Kimberly Bartlett,ES73319028804757755748,12/07/2025,18088.33,EUR,transferencia,Leon,ES18179287161435085332,
8808,8794,Michael Esparza,ES37311206930479330218,10/05/2025,47716.51,MXN,transferencia,Queretaro,ES32973153413418323247,
8809,4207,Gary Church,ES43270740282126022356,13/07/2025,15001.68,EUR,transferencia,Leon,ES10659684667053139574,
8810,5735,Laura Nelson,ES46521568430506340816,03/09/2025,38808.07,MXN,transferencia,Monterrey,ES92208637338530347819,
8811,9790,Jesse Dunn,ES98659510488727867775,25/04/2025,22775.13,USD,compra,Torreon,,ropa
8812,5429,Erin Murray,ES25150209423360864861,11/05/2025,3824.42,EUR,retiro,CDMX,,
8813,1543,Jessica Moreno,ES28158650944159118792,31/08/2025,41650.64,EUR,retiro,Monterrey,,
8814,2831,Bianca Anderson,ES48596916399656690963,13/05/2025,26321.43,USD,retiro,CDMX,,
8815,9616,Mrs. Deborah Snyder,ES54209362004247145531,21/06/2025,23881.64,USD,retiro,Monterrey,,
8816,9971,Michael Maldonado,ES15012015075626477741,12/07/2025,29960.78,USD,compra,Tijuana,,supermercado
8817,2112,Christopher Boyer,ES58889980871506873472,07/06/2025,10717.49,EUR,transferencia,Juarez,ES61385789834080035339,
8818,7602,David Ramos,ES25410363950069427812,27/07/2025,23710.41,MXN,compra,Tijuana,,restaurante
8819,8868,Amy Smith,ES83000647057606460917,08/09/2025,26556.01,USD,retiro,Merida,,
8820,4171,Brian Ray,ES42345351142557547028,30/06/2025,23830.5,EUR,retiro,Leon,,
8821,5989,Ryan Norris,ES33695401932575309987,26/08/2025,3153.78,EUR,retiro,Juarez,,
8822,7622,Becky Williams,ES60966560287587488576,17/04/2025,28605.36,MXN,transferencia,Tijuana,ES65231952865344789977,
8823,5058,Cynthia Arias,ES74865018980651658559,12/09/2025,18463.66,MXN,compra,Monterrey,,restaurante
8824,8564,Victoria Cowan,ES65644392944298874368,27/06/2025,24737.08,EUR,compra,Juarez,,servicios
8825,8107,James Fields PhD,ES61665864589651629756,15/07/2025,6563.58,MXN,compra,Queretaro,,ropa
8826,4164,Miguel Young,ES33178387793752588247,15/05/2025,3774.92,MXN,compra,CDMX,,ropa
8827,7196,Bryan Jennings,ES58366954814447599084,01/09/2025,14274.84,MXN,retiro,Guadalajara,,
8828,1214,Robert Lee,ES94335408529956044027,01/04/2025,16168.18,EUR,transferencia,Guadalajara,ES46570151796100420352,
8829,2535,Michael Casey,ES43389220481485791109,03/08/2025,20941.83,MXN,transferencia,Tijuana,ES36972415236199820675,
8830,8982,Laura Michael,ES26977226261904392458,28/03/2025,13023.74,USD,compra,Queretaro,,servicios
8831,3823,Anthony Bradley,ES32381384765639147682,27/04/2025,48965.57,MXN,transferencia,Puebla,ES86006216935082817896,
8832,6044,Laura Foster,ES38878108030742148402,10/05/2025,20563.63,USD,retiro,Leon,,
8833,9485,Amy Marsh MD,ES43443468834740709195,28/07/2025,12641.29,USD,retiro,Juarez,,
8834,3632,Megan Horne,ES42734425548493556302,30/04/2025,40593.98,MXN,compra,Merida,,viajes
8835,6358,Lisa Morton,ES41032741713107798184,19/07/2025,24139,EUR,retiro,CDMX,,
8836,6393,Tracy Keller,ES76523423709899094082,29/07/2025,49602.6,USD,transferencia,Guadalajara,ES14041394985830980970,
8837,3197,Holly Brown,ES15590572191160758838,03/05/2025,40517.57,MXN,transferencia,Torreon,ES79681156168036230566,
8838,6999,Matthew Duke,ES14588979125039192242,25/04/2025,49689.36,EUR,compra,Guadalajara,,restaurante
8839,4996,Patrick Williams,ES69405551487627223160,19/09/2025,9185.64,MXN,transferencia,Tijuana,ES14793691709422692123,
8840,4021,Christopher Jackson,ES57921764407697355461,09/07/2025,17348.48,USD,retiro,CDMX,,
8841,9580,Tina Houston,ES87777885863676121693,28/03/2025,2889.87,MXN,compra,Torreon,,supermercado
8842,6629,Adam Mason,ES88575756075122881001,20/04/2025,20315.75,EUR,compra,CDMX,,tecnologia
8843,2755,Leah Evans,ES76982011460242592456,15/05/2025,30811.57,USD,retiro,Queretaro,,
8844,4081,Jessica Neal,ES76665252783920506806,30/04/2025,13015.81,MXN,compra,Puebla,,ropa
8845,1052,Katherine Andrews,ES79388086890765276785,22/04/2025,30490.05,USD,compra,Merida,,viajes
8846,6259,Amber Roberts,ES72277224428608681335,01/05/2025,8719.06,MXN,retiro,Puebla,,
8847,3111,Lisa Gregory,ES37435031686980319796,01/04/2025,45164.06,EUR,retiro,Merida,,
8848,8228,Dwayne Sandoval,ES29596113371509617556,08/06/2025,14785.65,USD,retiro,Queretaro,,
8849,4996,Jeffrey Martinez,ES20456739835405033846,16/07/2025,26306.26,MXN,retiro,Guadalajara,,
8850,6896,Michelle Lopez,ES31684546575909466122,16/05/2025,3093.07,EUR,transferencia,Guadalajara,ES11718345936907602636,
8851,7978,Donna Collins MD,ES34932772694151603661,08/04/2025,9839.56,USD,retiro,Puebla,,
8852,3209,Christopher Andrade,ES76257148090285657625,20/05/2025,48741.14,MXN,compra,Tijuana,,supermercado
8853,2788,Karen Castillo,ES38741390020835307520,27/07/2025,38080.65,EUR,transferencia,Juarez,ES15380155830581639858,
8854,9085,Erika Brown,ES57779493839435583741,28/06/2025,26239.2,MXN,retiro,Leon,,
8855,7271,William Scott MD,ES79737712638408239174,29/05/2025,7035.95,USD,compra,CDMX,,servicios
8856,4938,David Moore,ES79544301738559392759,22/05/2025,19011.29,EUR,retiro,CDMX,,
8857,4547,Julie Chavez,ES10204095322666409330,04/06/2025,9938.31,EUR,retiro,Leon,,
8858,8253,Terrence Parker,ES28893017456589143213,12/07/2025,26898.16,USD,transferencia,Monterrey,ES89697664203818685040,
8859,4740,Sabrina Conner,ES70850862670984771275,18/05/2025,31023.42,EUR,retiro,Juarez,,
8860,2507,Luis Riley,ES22128888793670439228,24/08/2025,22545.15,USD,compra,Guadalajara,,restaurante
8861,1081,Frederick Garcia,ES12080288719316743188,30/03/2025,37263.27,USD,compra,Guadalajara,,viajes
8862,2895,Michelle Dyer,ES95954741664520121837,20/05/2025,1941.56,EUR,transferencia,Guadalajara,ES50315702910600036928,
8863,8416,Charlotte Green,ES77118754839772456456,09/07/2025,10076.3,EUR,transferencia,Puebla,ES42507528324085609233,
8864,4445,Charles Roberts,ES98185718751093456758,03/09/2025,41552.62,EUR,retiro,Juarez,,
8865,5411,Lisa Aguilar,ES22926579275106923602,31/03/2025,9345.58,EUR,retiro,Puebla,,
8866,9201,Jennifer Fleming,ES78370385057318634195,02/07/2025,46072.71,MXN,transferencia,CDMX,ES86075626201860551120,
8867,9734,Robert Randolph,ES53970193798803287931,24/05/2025,15047.69,EUR,compra,Juarez,,ropa
8868,7017,Matthew Petersen,ES13087403412168293617,31/03/2025,41812.57,EUR,retiro,Monterrey,,
8869,3488,Carolyn Osborne,ES99126918747191637797,30/06/2025,3661.72,EUR,compra,Queretaro,,supermercado
8870,9894,Kelly Jensen,ES30007100184353004705,17/04/2025,13041.51,MXN,compra,Tijuana,,supermercado
8871,2498,Michael Allen,ES77219838916095713173,22/05/2025,3894.53,USD,compra,Queretaro,,ropa
8872,4401,Kimberly Fuentes,ES95581766691914556579,01/09/2025,42241.42,USD,transferencia,Juarez,ES29931113502379807095,
8873,6525,Karina Combs,ES20853145135147453960,08/09/2025,3073.84,USD,retiro,Merida,,
8874,7251,Cameron Rodriguez,ES12608018734386739921,06/05/2025,46818.73,USD,compra,Tijuana,,supermercado
8875,8153,Amy Martin,ES31287550859808045241,16/06/2025,7205.52,MXN,transferencia,Juarez,ES59787453174097685841,
8876,2792,Katie Carter,ES12456907758526920185,03/08/2025,43244.79,MXN,compra,Puebla,,restaurante
8877,7357,Lisa Mcconnell,ES37988152083722653878,03/04/2025,13239.23,USD,retiro,Torreon,,
8878,6214,Lauren Lee,ES76665532533308708819,08/05/2025,44868.82,EUR,retiro,Tijuana,,
8879,2340,Howard Pacheco,ES54183258435167881021,20/07/2025,44153.77,USD,retiro,Merida,,
8880,4556,Maria Schneider,ES83945980781238795247,17/06/2025,28506.28,MXN,compra,Tijuana,,tecnologia
8881,9532,Heidi Meza,ES36793903911743315718,13/08/2025,15662.46,USD,transferencia,Torreon,ES23715868251182008535,
8882,2290,David Best,ES72961121174467921129,26/05/2025,7901.1,USD,retiro,Merida,,
8883,3411,Carolyn Wilson,ES44011006025099457647,21/09/2025,3747.01,MXN,compra,Torreon,,viajes
8884,2485,Michael Diaz,ES23235008554069159654,09/05/2025,10159.76,EUR,transferencia,Tijuana,ES88499410845269342021,
8885,3994,Judy Petty,ES74227353901974969612,19/07/2025,11603.85,EUR,transferencia,Torreon,ES12876365286377673932,
8886,3806,Robert Hernandez,ES67746777523835473694,03/08/2025,37431.79,USD,retiro,CDMX,,
8887,9548,Michael Dunn,ES77266357619890707426,25/06/2025,27466.79,EUR,transferencia,Tijuana,ES84135427281601090704,
8888,9943,Donna Beasley,ES74407042045180190352,27/05/2025,5273.88,USD,compra,CDMX,,supermercado
8889,1983,Angela Church,ES67547334079255021339,20/04/2025,43576.5,USD,compra,Guadalajara,,ropa
8890,2144,Pedro Harris,ES11416032367564976789,23/06/2025,49170.32,MXN,transferencia,Monterrey,ES87602419359795127973,
8891,3672,Gina Harris,ES54975254620485664530,01/06/2025,43092.23,MXN,transferencia,Puebla,ES23328966028645707957,
8892,9119,Erica Dennis,ES86387404078056907444,06/08/2025,47627.85,USD,transferencia,Merida,ES82509041728942104194,
8893,5986,Lisa Phillips,ES93561695172581247652,28/05/2025,23231.11,MXN,retiro,Monterrey,,
8894,8360,Stephen Fernandez,ES75293580785655580648,04/07/2025,20943.42,EUR,retiro,Torreon,,
8895,1524,Danielle Willis,ES22497401883534171169,23/09/2025,47688.46,USD,transferencia,Tijuana,ES85831866593990532578,
8896,1826,Eric Dalton,ES43582453275318827886,11/06/2025,2730.16,EUR,transferencia,Leon,ES38353628546135077247,
8897,4771,Jennifer Taylor,ES37096128916716447642,01/06/2025,5817.98,USD,retiro,Puebla,,
8898,4425,Jessica Chavez,ES97981714037337792608,07/04/2025,20557.01,MXN,compra,Puebla,,ropa
8899,6812,Tracey Nunez,ES69351667094440481732,27/05/2025,17955.87,EUR,compra,Tijuana,,viajes
8900,6616,Susan Hansen,ES54086807782823832257,06/04/2025,4142.73,MXN,transferencia,Puebla,ES92930907020176094776,
8901,8997,Alexis Harrison,ES69968340944428347541,13/05/2025,26141.96,MXN,retiro,Guadalajara,,
8902,5745,Melanie Romero,ES64681299347353137287,25/05/2025,3884.84,MXN,retiro,Torreon,,
8903,7949,Jennifer Cox,ES42304516956828139964,02/07/2025,18739.81,USD,retiro,Monterrey,,
8904,3458,Jason Dunn,ES87425038578087986153,27/06/2025,9343.56,EUR,compra,CDMX,,ropa
8905,7606,Michael Melendez,ES56719779144675253265,03/09/2025,49981.24,USD,compra,Merida,,supermercado
8906,7240,Ms. Paula Perez MD,ES85439644092414930449,31/08/2025,7933.73,MXN,transferencia,Guadalajara,ES53986889685574576684,
8907,4204,Heather Diaz,ES58176779057669220053,12/07/2025,32047.42,EUR,compra,Leon,,viajes
8908,9101,Trevor Bryant,ES78423512742381297004,17/05/2025,41242.54,MXN,compra,Leon,,tecnologia
8909,1106,Nicholas Johnson,ES59085443325671628319,22/04/2025,5918.61,USD,retiro,Merida,,
8910,6233,John Arellano,ES77243743187630682552,31/07/2025,11832.86,MXN,compra,Tijuana,,tecnologia
8911,7527,Alejandro Young,ES16249680621027139239,31/08/2025,43824.43,USD,transferencia,Puebla,ES16330529235367231530,
8912,8501,Ryan Stanton,ES63849829380245327879,14/08/2025,36609.87,MXN,transferencia,Monterrey,ES42212441813461173988,
8913,3142,Heather Lee,ES89142185038614011666,03/06/2025,33890.22,MXN,transferencia,Juarez,ES65702773509812171264,
8914,8187,Adam Lloyd,ES79319111749825301209,05/08/2025,157.69,USD,retiro,Juarez,,
8915,3913,Kayla Boyer,ES57221331109196972735,15/06/2025,96.79,EUR,transferencia,Leon,ES22869439531457259972,
8916,7746,Sharon Garza,ES13681902173682358621,20/09/2025,32370.85,MXN,transferencia,Merida,ES70824067410773572774,
8917,7410,Jennifer Stevenson,ES58034979852677608936,17/09/2025,6568.1,MXN,transferencia,Queretaro,ES36736384879908684295,
8918,3849,Melissa Thompson,ES17123328452486071549,09/04/2025,36964.86,EUR,transferencia,Monterrey,ES55650928850748282418,
8919,4883,Benjamin Arellano,ES50298009456037881812,18/08/2025,39467.89,MXN,transferencia,Puebla,ES78767331764781232598,
8920,4640,Michelle Morse,ES14899763342418472042,10/05/2025,5863.07,MXN,retiro,Puebla,,
8921,8574,Kimberly Murray,ES56443499364141062804,29/08/2025,19897.63,USD,compra,Torreon,,ropa
8922,9889,Daniel Strong,ES26084149685546960125,17/07/2025,19738.49,USD,transferencia,Merida,ES12346266139852309675,
8923,9696,Nicholas Turner,ES87164885562239466519,17/04/2025,11923.76,USD,compra,Guadalajara,,ropa
8924,5995,Susan Ward,ES96727975403609740725,22/07/2025,34719.63,USD,compra,Monterrey,,ropa
8925,1891,Donald Bonilla,ES14680987259379586359,23/07/2025,41301.19,USD,retiro,Leon,,
8926,2095,Jillian Zimmerman,ES33420661880898424930,17/09/2025,45096.11,EUR,retiro,Queretaro,,
8927,7645,Keith Cunningham,ES96822161812393773304,25/08/2025,8806.95,MXN,transferencia,Tijuana,ES46483674380232256022,
8928,6663,Garrett Smith,ES42339822585692205528,10/09/2025,32506.94,EUR,transferencia,Merida,ES10277485820233488894,
8929,9212,Michelle Guerrero,ES28136266474530056098,22/05/2025,16080.83,MXN,retiro,Merida,,
8930,3586,Tom Sampson,ES26507528853521486118,27/07/2025,9819.09,MXN,retiro,Puebla,,
8931,7764,Jason Luna,ES78975487484609306084,22/04/2025,5479.58,MXN,retiro,Monterrey,,
8932,1448,Beth Russell,ES76708627619693651090,21/07/2025,13363.26,USD,transferencia,Queretaro,ES84711661227654216286,
8933,6133,Chloe Cruz,ES24139033688029503408,01/09/2025,46233.73,MXN,compra,Monterrey,,supermercado
8934,1514,Kimberly Parker,ES90792932729023865695,17/07/2025,9768.58,USD,retiro,Monterrey,,
8935,1241,Jeffrey Myers,ES59327566402159584723,07/05/2025,29161.69,MXN,transferencia,Juarez,ES36184119070707262191,
8936,2069,Amy Ryan,ES66038239673490331344,05/05/2025,32050.97,EUR,compra,CDMX,,viajes
8937,1673,Richard Lee,ES94442376189922414417,23/06/2025,22505.1,EUR,compra,Queretaro,,tecnologia
8938,3618,Karen Peterson,ES26204901844748997708,30/08/2025,16979.43,MXN,compra,Juarez,,viajes
8939,2158,Ashley Cooper,ES46696686219501064308,29/08/2025,12494.81,USD,retiro,Puebla,,
8940,1769,Jamie Gibson,ES14989956501143928508,16/05/2025,12043.87,MXN,retiro,Leon,,
8941,9255,Stephanie Larson,ES25509169738785966723,03/04/2025,9319.29,MXN,retiro,Queretaro,,
8942,1514,Lauren Colon,ES73815265095219334481,19/09/2025,24590.67,MXN,compra,Tijuana,,restaurante
8943,3172,Joanna Yates,ES17137910721352643368,18/07/2025,18617.67,MXN,compra,Guadalajara,,ropa
8944,7595,Alexander Payne,ES97587322876737951104,10/04/2025,9871.46,EUR,transferencia,Juarez,ES31970763809054942286,
8945,9294,Christopher Cook,ES96170665790923112707,29/04/2025,33758.16,USD,compra,Torreon,,ropa
8946,8504,Steven Stephens,ES36913708457833811197,02/04/2025,25661.84,MXN,compra,Merida,,restaurante
8947,3590,Anna Ashley,ES74762882727579072623,13/05/2025,1837.14,USD,retiro,Guadalajara,,
8948,8588,Lisa Booth,ES67627380308531434864,19/05/2025,45863.17,MXN,retiro,CDMX,,
8949,9204,Jill Baker,ES92558222507030509039,15/07/2025,29164.44,EUR,retiro,Puebla,,
8950,4780,Hannah Rios,ES86562206153840350471,04/09/2025,2598.71,EUR,retiro,Guadalajara,,
8951,6312,Betty Yates,ES86168494129777177927,08/06/2025,14463.15,MXN,compra,Queretaro,,supermercado
8952,7037,Darlene Burns,ES90401798480264464503,20/06/2025,18317.01,MXN,compra,Monterrey,,supermercado
8953,1570,Monica Rowland,ES70235861848590463259,29/05/2025,13310.13,MXN,retiro,Monterrey,,
8954,5204,Tracy Fritz,ES64557522945085749465,27/06/2025,26074.65,EUR,retiro,Monterrey,,
8955,7901,Michael Fox,ES47113045874403217212,24/09/2025,13762.7,EUR,transferencia,Leon,ES56583173200952078832,
8956,9851,Justin Frazier,ES32026329491428542598,07/05/2025,37360.36,MXN,transferencia,Tijuana,ES74472907509595853468,
8957,2421,Sharon Hubbard,ES67821128208974813042,08/07/2025,34232.29,EUR,retiro,Guadalajara,,
8958,5396,Katherine Harrison,ES61581818173298516387,10/06/2025,25712.94,EUR,retiro,Torreon,,
8959,4750,Jeremy Smith,ES17017392802926196827,07/06/2025,35148.45,USD,compra,CDMX,,tecnologia
8960,2244,Cassandra Navarro,ES80352146707610968658,23/04/2025,153.84,USD,retiro,Tijuana,,
8961,9988,Robert Jackson,ES23936710870179795495,11/04/2025,48329.94,USD,compra,Puebla,,tecnologia
8962,9740,Dawn Burns,ES16113440249932631187,09/07/2025,49611.26,USD,compra,Juarez,,servicios
8963,8441,Betty Barber,ES97737982611461988132,17/08/2025,40184.63,USD,transferencia,Leon,ES96089906214455173157,
8964,8380,Andrew Fletcher,ES49225359810454657860,14/08/2025,31230.68,EUR,compra,Juarez,,servicios
8965,4691,Robin Harding,ES43072679861535362201,15/09/2025,20096.46,USD,retiro,Monterrey,,
8966,1031,Peter Nelson,ES22575596910549311161,07/08/2025,21740.16,USD,compra,Guadalajara,,servicios
8967,5009,Alexandria Gallegos,ES21655809069811304749,06/07/2025,33636.59,MXN,transferencia,Monterrey,ES65103325592167799346,
8968,6774,Amy Hicks,ES71158322539188534366,01/09/2025,30028.43,MXN,compra,Torreon,,ropa
8969,1972,Kenneth Torres,ES38320580605742440794,12/05/2025,18736.04,EUR,transferencia,Queretaro,ES72984883780251975173,
8970,8459,Maria Miller,ES11295743881803778867,30/03/2025,14488.09,MXN,compra,Monterrey,,supermercado
8971,4514,Stephen Lee,ES55952736488248362352,23/09/2025,30700.37,MXN,transferencia,Guadalajara,ES49836364723134959545,
8972,8236,Robert Torres,ES20634116434413840824,26/05/2025,31690.29,USD,transferencia,Juarez,ES38668058653737383615,
8973,2083,April Wood,ES22647260970218546583,11/07/2025,24660.04,MXN,retiro,Monterrey,,
8974,6718,Connor Bradford,ES84349114074230155656,19/05/2025,25646.84,USD,transferencia,CDMX,ES68918972234769818162,
8975,1940,Susan Martin,ES87792549313274718034,07/09/2025,1107.77,EUR,compra,Torreon,,ropa
8976,5377,Mary Fuentes,ES31107329704874834907,07/08/2025,40125.61,EUR,transferencia,Juarez,ES80795263348785907263,
8977,9692,Pamela Reyes,ES45598603596231841177,09/08/2025,42688.88,EUR,retiro,Puebla,,
8978,5556,Justin Benton,ES54258959449844584717,23/09/2025,15892.49,USD,retiro,Merida,,
8979,4046,Krista Porter,ES78935886190693854288,19/04/2025,16643.19,MXN,retiro,Leon,,
8980,5210,Stacey Garcia,ES66606216513803838799,11/06/2025,23357.32,USD,transferencia,CDMX,ES12082117852720612628,
8981,8499,Christine Velasquez,ES18875625334448990200,28/03/2025,24490.6,USD,compra,Puebla,,viajes
8982,8448,Danny Smith,ES16643279905089817098,04/09/2025,41421.69,MXN,retiro,CDMX,,
8983,1275,Derek Williams,ES82523753882479869338,22/04/2025,5214.1,MXN,retiro,Puebla,,
8984,2344,Nathan Oconnor,ES64870408767622681249,25/06/2025,48601.09,MXN,compra,Puebla,,supermercado
8985,7323,Stacy Lewis,ES67572944207691775310,27/04/2025,1114.26,EUR,compra,Tijuana,,tecnologia
8986,1740,Jonathan Norton,ES38345874455349874417,15/06/2025,44217.65,MXN,compra,CDMX,,ropa
8987,7207,Megan Henderson,ES76235903100434112163,29/05/2025,15483.18,MXN,compra,Merida,,viajes
8988,9955,Scott Griffin,ES44503514471995513752,05/05/2025,29743.04,EUR,transferencia,Juarez,ES22202879858192713255,
8989,7746,Stephanie Wright,ES53957390161018981478,11/09/2025,8326.06,USD,transferencia,Puebla,ES79842092042860746967,
8990,1676,Katie Ingram,ES62888601356779026211,04/07/2025,19748.01,EUR,retiro,Juarez,,
8991,3702,Russell Brewer,ES34715120445038568314,25/07/2025,11701.64,EUR,retiro,Juarez,,
8992,3673,Jerry Guerra,ES63828221685150749840,10/06/2025,38422.57,USD,compra,Guadalajara,,supermercado
8993,7375,Stephanie Moore,ES66203246950189024095,29/04/2025,17751.79,EUR,retiro,Tijuana,,
8994,8560,Matthew Burke,ES67954325320619270380,16/06/2025,18823.35,MXN,compra,CDMX,,tecnologia
8995,1554,Jessica Snow DDS,ES78680377208465396090,24/08/2025,35094.17,EUR,retiro,Guadalajara,,
8996,8923,Joseph Davidson,ES81921472751637449780,17/04/2025,43923.59,MXN,retiro,Torreon,,
8997,2602,Sara Dodson,ES86697276228417983097,21/05/2025,17631.67,MXN,retiro,Tijuana,,
8998,8262,Teresa Adams,ES10405461395162422905,12/04/2025,27300.82,MXN,transferencia,Monterrey,ES81733347172165300314,
